"Result:S-CSCF Registered Sub(2023-10-26 140525)_20231026_140551.csv"
"Save Time:2023-10-26 14:05:51"
"User Name:ca_usr"


"NE Type Name:CSCF"

"NE Names:CBTCSCF01;SNBCSCF01;DPS_CSCF01"

"Function Subset Name:S-CSCF Session Unrelated Measurement"

"Total 1,727 records"

"Start Time","Period (min)","NE Name","SCSCF","Number of S-CSCF Registered Users (number)","Rate of S-CSCF Successful Initial Registrations (%)","Rate of S-CSCF Successful Re-registrations (%)"
"2023-10-26 10:20:00","5","CBTCSCF01","S-CSCF ID=0","5947680","83.53","99.543"
"2023-10-26 10:25:00","5","CBTCSCF01","S-CSCF ID=0","5948017","83.396","99.544"
"2023-10-26 10:30:00","5","CBTCSCF01","S-CSCF ID=0","5948235","83.324","99.526"
"2023-10-26 10:35:00","5","CBTCSCF01","S-CSCF ID=0","5948197","83.251","99.55"
"2023-10-26 10:40:00","5","CBTCSCF01","S-CSCF ID=0","5947893","83.126","99.57"
"2023-10-26 10:45:00","5","CBTCSCF01","S-CSCF ID=0","5947785","82.953","99.54"
"2023-10-26 10:50:00","5","CBTCSCF01","S-CSCF ID=0","5948080","83.229","99.517"
"2023-10-26 10:55:00","5","CBTCSCF01","S-CSCF ID=0","5948135","83.326","99.513"
"2023-10-26 11:00:00","5","CBTCSCF01","S-CSCF ID=0","5948219","83.282","99.521"
"2023-10-26 11:05:00","5","CBTCSCF01","S-CSCF ID=0","5948611","83.495","99.498"
"2023-10-26 11:10:00","5","CBTCSCF01","S-CSCF ID=0","5948838","83.759","99.494"
"2023-10-26 11:15:00","5","CBTCSCF01","S-CSCF ID=0","5949318","83.459","99.49"
"2023-10-26 11:20:00","5","CBTCSCF01","S-CSCF ID=0","5949879","83.419","99.513"
"2023-10-26 11:25:00","5","CBTCSCF01","S-CSCF ID=0","5950511","83.626","99.492"
"2023-10-26 11:30:00","5","CBTCSCF01","S-CSCF ID=0","5951389","84.041","99.32"
"2023-10-26 11:35:00","5","CBTCSCF01","S-CSCF ID=0","5952384","84.034","99.499"
"2023-10-26 11:40:00","5","CBTCSCF01","S-CSCF ID=0","5952763","83.821","99.496"
"2023-10-26 11:45:00","5","CBTCSCF01","S-CSCF ID=0","5952624","84.142","99.459"
"2023-10-26 11:50:00","5","CBTCSCF01","S-CSCF ID=0","5952864","84.27","99.476"
"2023-10-26 11:55:00","5","CBTCSCF01","S-CSCF ID=0","5953667","84.252","99.456"
"2023-10-26 12:00:00","5","CBTCSCF01","S-CSCF ID=0","5955413","84.787","99.454"
"2023-10-26 12:05:00","5","CBTCSCF01","S-CSCF ID=0","5957168","84.822","99.449"
"2023-10-26 12:10:00","5","CBTCSCF01","S-CSCF ID=0","5958362","84.811","99.452"
"2023-10-26 12:15:00","5","CBTCSCF01","S-CSCF ID=0","5958526","84.638","99.453"
"2023-10-26 12:20:00","5","CBTCSCF01","S-CSCF ID=0","5958230","84.275","99.463"
"2023-10-26 12:25:00","5","CBTCSCF01","S-CSCF ID=0","5958255","84.65","99.429"
"2023-10-26 12:30:00","5","CBTCSCF01","S-CSCF ID=0","5958447","84.287","99.457"
"2023-10-26 12:35:00","5","CBTCSCF01","S-CSCF ID=0","5958587","84.59","99.451"
"2023-10-26 12:40:00","5","CBTCSCF01","S-CSCF ID=0","5958099","84.242","99.432"
"2023-10-26 12:45:00","5","CBTCSCF01","S-CSCF ID=0","5957346","83.875","99.426"
"2023-10-26 12:50:00","5","CBTCSCF01","S-CSCF ID=0","5957377","84.49","99.479"
"2023-10-26 12:55:00","5","CBTCSCF01","S-CSCF ID=0","5957896","84.792","99.451"
"2023-10-26 13:00:00","5","CBTCSCF01","S-CSCF ID=0","5957612","84.22","99.439"
"2023-10-26 13:05:00","5","CBTCSCF01","S-CSCF ID=0","5957394","84.216","99.466"
"2023-10-26 13:10:00","5","CBTCSCF01","S-CSCF ID=0","5955640","84.486","99.479"
"2023-10-26 13:15:00","5","CBTCSCF01","S-CSCF ID=0","5954487","84.12","99.463"
"2023-10-26 13:20:00","5","CBTCSCF01","S-CSCF ID=0","5954222","84.047","99.47"
"2023-10-26 13:25:00","5","CBTCSCF01","S-CSCF ID=0","5952506","83.931","99.476"
"2023-10-26 13:30:00","5","CBTCSCF01","S-CSCF ID=0","5951111","84.062","99.464"
"2023-10-26 13:35:00","5","CBTCSCF01","S-CSCF ID=0","5949260","84.345","99.472"
"2023-10-26 13:40:00","5","CBTCSCF01","S-CSCF ID=0","5948199","84.059","99.484"
"2023-10-26 13:45:00","5","CBTCSCF01","S-CSCF ID=0","5947576","84.008","99.466"
"2023-10-26 13:50:00","5","CBTCSCF01","S-CSCF ID=0","5947158","84.158","99.458"
"2023-10-26 13:55:00","5","CBTCSCF01","S-CSCF ID=0","5948362","84.316","99.507"
